Severity	Code	Description	Project	File	Line	Suppression State
Error	BC30109	'Form' is a class type and cannot be used as an expression.	Centrex	S:\Users\Javi\Desktop\Centrex 2.0 - copia\Formularios\Agregar\add_item.vb	3	Active
Error	BC30451	'edicion' is not declared. It may be inaccessible due to its protection level.	Centrex	S:\Users\Javi\Desktop\Centrex 2.0 - copia\Formularios\Agregar\add_item.vb	17	Active
Error	BC30451	'borrado' is not declared. It may be inaccessible due to its protection level.	Centrex	S:\Users\Javi\Desktop\Centrex 2.0 - copia\Formularios\Agregar\add_item.vb	17	Active
Error	BC30451	'edicion' is not declared. It may be inaccessible due to its protection level.	Centrex	S:\Users\Javi\Desktop\Centrex 2.0 - copia\Formularios\Agregar\add_item.vb	26	Active
Error	BC30451	'borrado' is not declared. It may be inaccessible due to its protection level.	Centrex	S:\Users\Javi\Desktop\Centrex 2.0 - copia\Formularios\Agregar\add_item.vb	26	Active
Error	BC30451	'edita_item' is not declared. It may be inaccessible due to its protection level.	Centrex	S:\Users\Javi\Desktop\Centrex 2.0 - copia\Formularios\Agregar\add_item.vb	28	Active
Error	BC30451	'edita_item' is not declared. It may be inaccessible due to its protection level.	Centrex	S:\Users\Javi\Desktop\Centrex 2.0 - copia\Formularios\Agregar\add_item.vb	29	Active
Error	BC30451	'edita_item' is not declared. It may be inaccessible due to its protection level.	Centrex	S:\Users\Javi\Desktop\Centrex 2.0 - copia\Formularios\Agregar\add_item.vb	30	Active
Error	BC30451	'edita_item' is not declared. It may be inaccessible due to its protection level.	Centrex	S:\Users\Javi\Desktop\Centrex 2.0 - copia\Formularios\Agregar\add_item.vb	31	Active
Error	BC30451	'edita_item' is not declared. It may be inaccessible due to its protection level.	Centrex	S:\Users\Javi\Desktop\Centrex 2.0 - copia\Formularios\Agregar\add_item.vb	32	Active
Error	BC30451	'edita_item' is not declared. It may be inaccessible due to its protection level.	Centrex	S:\Users\Javi\Desktop\Centrex 2.0 - copia\Formularios\Agregar\add_item.vb	33	Active
Error	BC30451	'edita_item' is not declared. It may be inaccessible due to its protection level.	Centrex	S:\Users\Javi\Desktop\Centrex 2.0 - copia\Formularios\Agregar\add_item.vb	35	Active
Error	BC30451	'edita_item' is not declared. It may be inaccessible due to its protection level.	Centrex	S:\Users\Javi\Desktop\Centrex 2.0 - copia\Formularios\Agregar\add_item.vb	36	Active
Error	BC30451	'edita_item' is not declared. It may be inaccessible due to its protection level.	Centrex	S:\Users\Javi\Desktop\Centrex 2.0 - copia\Formularios\Agregar\add_item.vb	37	Active
Error	BC30451	'edita_item' is not declared. It may be inaccessible due to its protection level.	Centrex	S:\Users\Javi\Desktop\Centrex 2.0 - copia\Formularios\Agregar\add_item.vb	40	Active
Error	BC30451	'edita_item' is not declared. It may be inaccessible due to its protection level.	Centrex	S:\Users\Javi\Desktop\Centrex 2.0 - copia\Formularios\Agregar\add_item.vb	41	Active
Error	BC30451	'borrado' is not declared. It may be inaccessible due to its protection level.	Centrex	S:\Users\Javi\Desktop\Centrex 2.0 - copia\Formularios\Agregar\add_item.vb	44	Active
Error	BC30451	'edita_item' is not declared. It may be inaccessible due to its protection level.	Centrex	S:\Users\Javi\Desktop\Centrex 2.0 - copia\Formularios\Agregar\add_item.vb	63	Active
Error	BC30451	'edita_item' is not declared. It may be inaccessible due to its protection level.	Centrex	S:\Users\Javi\Desktop\Centrex 2.0 - copia\Formularios\Agregar\add_item.vb	67	Active
Error	BC30451	'edicion' is not declared. It may be inaccessible due to its protection level.	Centrex	S:\Users\Javi\Desktop\Centrex 2.0 - copia\Formularios\Agregar\add_item.vb	77	Active
Error	BC30451	'tabla' is not declared. It may be inaccessible due to its protection level.	Centrex	S:\Users\Javi\Desktop\Centrex 2.0 - copia\Formularios\Agregar\add_item.vb	88	Active
Error	BC30451	'tabla' is not declared. It may be inaccessible due to its protection level.	Centrex	S:\Users\Javi\Desktop\Centrex 2.0 - copia\Formularios\Agregar\add_item.vb	89	Active
Error	BC30451	'tabla' is not declared. It may be inaccessible due to its protection level.	Centrex	S:\Users\Javi\Desktop\Centrex 2.0 - copia\Formularios\Agregar\add_item.vb	92	Active
Error	BC30451	'id' is not declared. It may be inaccessible due to its protection level.	Centrex	S:\Users\Javi\Desktop\Centrex 2.0 - copia\Formularios\Agregar\add_item.vb	95	Active
Error	BC30451	'id' is not declared. It may be inaccessible due to its protection level.	Centrex	S:\Users\Javi\Desktop\Centrex 2.0 - copia\Formularios\Agregar\add_item.vb	97	Active
Error	BC30451	'tabla' is not declared. It may be inaccessible due to its protection level.	Centrex	S:\Users\Javi\Desktop\Centrex 2.0 - copia\Formularios\Agregar\add_item.vb	102	Active
Error	BC30451	'tabla' is not declared. It may be inaccessible due to its protection level.	Centrex	S:\Users\Javi\Desktop\Centrex 2.0 - copia\Formularios\Agregar\add_item.vb	103	Active
Error	BC30451	'tabla' is not declared. It may be inaccessible due to its protection level.	Centrex	S:\Users\Javi\Desktop\Centrex 2.0 - copia\Formularios\Agregar\add_item.vb	106	Active
Error	BC30451	'id' is not declared. It may be inaccessible due to its protection level.	Centrex	S:\Users\Javi\Desktop\Centrex 2.0 - copia\Formularios\Agregar\add_item.vb	109	Active
Error	BC30451	'id' is not declared. It may be inaccessible due to its protection level.	Centrex	S:\Users\Javi\Desktop\Centrex 2.0 - copia\Formularios\Agregar\add_item.vb	111	Active
Error	BC30451	'tabla' is not declared. It may be inaccessible due to its protection level.	Centrex	S:\Users\Javi\Desktop\Centrex 2.0 - copia\Formularios\Agregar\add_item.vb	116	Active
Error	BC30451	'tabla' is not declared. It may be inaccessible due to its protection level.	Centrex	S:\Users\Javi\Desktop\Centrex 2.0 - copia\Formularios\Agregar\add_item.vb	117	Active
Error	BC30451	'tabla' is not declared. It may be inaccessible due to its protection level.	Centrex	S:\Users\Javi\Desktop\Centrex 2.0 - copia\Formularios\Agregar\add_item.vb	120	Active
Error	BC30451	'id' is not declared. It may be inaccessible due to its protection level.	Centrex	S:\Users\Javi\Desktop\Centrex 2.0 - copia\Formularios\Agregar\add_item.vb	123	Active
Error	BC30451	'id' is not declared. It may be inaccessible due to its protection level.	Centrex	S:\Users\Javi\Desktop\Centrex 2.0 - copia\Formularios\Agregar\add_item.vb	125	Active
Error	BC30451	'edicion' is not declared. It may be inaccessible due to its protection level.	Centrex	S:\Users\Javi\Desktop\Centrex 2.0 - copia\Formularios\Agregar\add_item.vb	179	Active
Error	BC30451	'edita_item' is not declared. It may be inaccessible due to its protection level.	Centrex	S:\Users\Javi\Desktop\Centrex 2.0 - copia\Formularios\Agregar\add_item.vb	180	Active
Error	BC30311	Value of type 'itemImpuesto' cannot be converted to 'ItemImpuestoEntity'.	Centrex	S:\Users\Javi\Desktop\Centrex 2.0 - copia\Formularios\Agregar\add_item.vb	194	Active
Error	BC30451	'basedb' is not declared. It may be inaccessible due to its protection level.	Centrex	S:\Users\Javi\Desktop\Centrex 2.0 - copia\Formularios\Agregar\add_item.vb	204	Active
Error	BC30451	'basedb' is not declared. It may be inaccessible due to its protection level.	Centrex	S:\Users\Javi\Desktop\Centrex 2.0 - copia\Formularios\Agregar\add_item.vb	206	Active
Error	BC30451	'id_marca_default' is not declared. It may be inaccessible due to its protection level.	Centrex	S:\Users\Javi\Desktop\Centrex 2.0 - copia\Formularios\Agregar\add_item.vb	207	Active
Error	BC30451	'basedb' is not declared. It may be inaccessible due to its protection level.	Centrex	S:\Users\Javi\Desktop\Centrex 2.0 - copia\Formularios\Agregar\add_item.vb	208	Active
Error	BC30451	'id_proveedor_default' is not declared. It may be inaccessible due to its protection level.	Centrex	S:\Users\Javi\Desktop\Centrex 2.0 - copia\Formularios\Agregar\add_item.vb	209	Active
Error	BC30451	'tabla' is not declared. It may be inaccessible due to its protection level.	Centrex	S:\Users\Javi\Desktop\Centrex 2.0 - copia\Formularios\Agregar\add_item.vb	273	Active
Error	BC30451	'tabla' is not declared. It may be inaccessible due to its protection level.	Centrex	S:\Users\Javi\Desktop\Centrex 2.0 - copia\Formularios\Agregar\add_item.vb	274	Active
Error	BC30451	'tabla' is not declared. It may be inaccessible due to its protection level.	Centrex	S:\Users\Javi\Desktop\Centrex 2.0 - copia\Formularios\Agregar\add_item.vb	277	Active
Error	BC30451	'id' is not declared. It may be inaccessible due to its protection level.	Centrex	S:\Users\Javi\Desktop\Centrex 2.0 - copia\Formularios\Agregar\add_item.vb	281	Active
Error	BC30451	'id' is not declared. It may be inaccessible due to its protection level.	Centrex	S:\Users\Javi\Desktop\Centrex 2.0 - copia\Formularios\Agregar\add_item.vb	282	Active
Error	BC30451	'tabla' is not declared. It may be inaccessible due to its protection level.	Centrex	S:\Users\Javi\Desktop\Centrex 2.0 - copia\Formularios\Agregar\add_pedido.vb	48	Active
Error	BC30451	'activo' is not declared. It may be inaccessible due to its protection level.	Centrex	S:\Users\Javi\Desktop\Centrex 2.0 - copia\Formularios\Agregar\add_pedido.vb	49	Active
Error	BC30451	'tabla' is not declared. It may be inaccessible due to its protection level.	Centrex	S:\Users\Javi\Desktop\Centrex 2.0 - copia\Formularios\Agregar\add_pedido.vb	51	Active
Error	BC30451	'activo' is not declared. It may be inaccessible due to its protection level.	Centrex	S:\Users\Javi\Desktop\Centrex 2.0 - copia\Formularios\Agregar\add_pedido.vb	52	Active
Error	BC30451	'agregaitem' is not declared. It may be inaccessible due to its protection level.	Centrex	S:\Users\Javi\Desktop\Centrex 2.0 - copia\Formularios\Agregar\add_pedido.vb	54	Active
Error	BC30451	'tabla' is not declared. It may be inaccessible due to its protection level.	Centrex	S:\Users\Javi\Desktop\Centrex 2.0 - copia\Formularios\Agregar\add_pedido.vb	60	Active
Error	BC30451	'activo' is not declared. It may be inaccessible due to its protection level.	Centrex	S:\Users\Javi\Desktop\Centrex 2.0 - copia\Formularios\Agregar\add_pedido.vb	61	Active
Error	BC30451	'agregaitem' is not declared. It may be inaccessible due to its protection level.	Centrex	S:\Users\Javi\Desktop\Centrex 2.0 - copia\Formularios\Agregar\add_pedido.vb	62	Active
Error	BC30451	'tabla' is not declared. It may be inaccessible due to its protection level.	Centrex	S:\Users\Javi\Desktop\Centrex 2.0 - copia\Formularios\Agregar\add_pedido.vb	76	Active
Error	BC30451	'activo' is not declared. It may be inaccessible due to its protection level.	Centrex	S:\Users\Javi\Desktop\Centrex 2.0 - copia\Formularios\Agregar\add_pedido.vb	77	Active
Error	BC30451	'tabla' is not declared. It may be inaccessible due to its protection level.	Centrex	S:\Users\Javi\Desktop\Centrex 2.0 - copia\Formularios\Agregar\add_pedido.vb	79	Active
Error	BC30451	'activo' is not declared. It may be inaccessible due to its protection level.	Centrex	S:\Users\Javi\Desktop\Centrex 2.0 - copia\Formularios\Agregar\add_pedido.vb	80	Active
Error	BC30451	'agregaitem' is not declared. It may be inaccessible due to its protection level.	Centrex	S:\Users\Javi\Desktop\Centrex 2.0 - copia\Formularios\Agregar\add_pedido.vb	82	Active
Error	BC30451	'tabla' is not declared. It may be inaccessible due to its protection level.	Centrex	S:\Users\Javi\Desktop\Centrex 2.0 - copia\Formularios\Agregar\add_pedido.vb	88	Active
Error	BC30451	'activo' is not declared. It may be inaccessible due to its protection level.	Centrex	S:\Users\Javi\Desktop\Centrex 2.0 - copia\Formularios\Agregar\add_pedido.vb	89	Active
Error	BC30451	'agregaitem' is not declared. It may be inaccessible due to its protection level.	Centrex	S:\Users\Javi\Desktop\Centrex 2.0 - copia\Formularios\Agregar\add_pedido.vb	90	Active
Error	BC30311	Value of type 'comprobante' cannot be converted to 'ComprobanteEntity'.	Centrex	S:\Users\Javi\Desktop\Centrex 2.0 - copia\Formularios\Agregar\add_pedido.vb	92	Active
Error	BC30451	'id' is not declared. It may be inaccessible due to its protection level.	Centrex	S:\Users\Javi\Desktop\Centrex 2.0 - copia\Formularios\Agregar\add_pedido.vb	99	Active
Error	BC30451	'edita_pedido' is not declared. It may be inaccessible due to its protection level.	Centrex	S:\Users\Javi\Desktop\Centrex 2.0 - copia\Formularios\Agregar\add_pedido.vb	101	Active
Error	BC30451	'edicion' is not declared. It may be inaccessible due to its protection level.	Centrex	S:\Users\Javi\Desktop\Centrex 2.0 - copia\Formularios\Agregar\add_pedido.vb	107	Active
Error	BC30451	'activo' is not declared. It may be inaccessible due to its protection level.	Centrex	S:\Users\Javi\Desktop\Centrex 2.0 - copia\Formularios\Agregar\add_pedido.vb	108	Active
Error	BC30109	'Form' is a class type and cannot be used as an expression.	Centrex	S:\Users\Javi\Desktop\Centrex 2.0 - copia\Formularios\Agregar\add_pedido.vb	118	Active
Error	BC30451	'usuario_logueado' is not declared. It may be inaccessible due to its protection level.	Centrex	S:\Users\Javi\Desktop\Centrex 2.0 - copia\Formularios\Agregar\add_pedido.vb	121	Active
Error	BC30451	'activo' is not declared. It may be inaccessible due to its protection level.	Centrex	S:\Users\Javi\Desktop\Centrex 2.0 - copia\Formularios\Agregar\add_pedido.vb	123	Active
Error	BC30451	'activo' is not declared. It may be inaccessible due to its protection level.	Centrex	S:\Users\Javi\Desktop\Centrex 2.0 - copia\Formularios\Agregar\add_pedido.vb	124	Active
Error	BC30451	'basedb' is not declared. It may be inaccessible due to its protection level.	Centrex	S:\Users\Javi\Desktop\Centrex 2.0 - copia\Formularios\Agregar\add_pedido.vb	127	Active
Error	BC30451	'id_comprobante_default' is not declared. It may be inaccessible due to its protection level.	Centrex	S:\Users\Javi\Desktop\Centrex 2.0 - copia\Formularios\Agregar\add_pedido.vb	132	Active
Error	BC30451	'id_cliente_pedido_default' is not declared. It may be inaccessible due to its protection level.	Centrex	S:\Users\Javi\Desktop\Centrex 2.0 - copia\Formularios\Agregar\add_pedido.vb	137	Active
Error	BC30451	'id_cliente_pedido_default' is not declared. It may be inaccessible due to its protection level.	Centrex	S:\Users\Javi\Desktop\Centrex 2.0 - copia\Formularios\Agregar\add_pedido.vb	138	Active
Error	BC30451	'id_cliente_pedido_default' is not declared. It may be inaccessible due to its protection level.	Centrex	S:\Users\Javi\Desktop\Centrex 2.0 - copia\Formularios\Agregar\add_pedido.vb	139	Active
Error	BC30451	'edicion' is not declared. It may be inaccessible due to its protection level.	Centrex	S:\Users\Javi\Desktop\Centrex 2.0 - copia\Formularios\Agregar\add_pedido.vb	152	Active
Error	BC30451	'borrado' is not declared. It may be inaccessible due to its protection level.	Centrex	S:\Users\Javi\Desktop\Centrex 2.0 - copia\Formularios\Agregar\add_pedido.vb	152	Active
Error	BC30451	'terminarpedido' is not declared. It may be inaccessible due to its protection level.	Centrex	S:\Users\Javi\Desktop\Centrex 2.0 - copia\Formularios\Agregar\add_pedido.vb	152	Active
Error	BC30451	'edita_pedido' is not declared. It may be inaccessible due to its protection level.	Centrex	S:\Users\Javi\Desktop\Centrex 2.0 - copia\Formularios\Agregar\add_pedido.vb	159	Active
Error	BC30451	'edita_pedido' is not declared. It may be inaccessible due to its protection level.	Centrex	S:\Users\Javi\Desktop\Centrex 2.0 - copia\Formularios\Agregar\add_pedido.vb	162	Active
Error	BC30451	'edita_pedido' is not declared. It may be inaccessible due to its protection level.	Centrex	S:\Users\Javi\Desktop\Centrex 2.0 - copia\Formularios\Agregar\add_pedido.vb	164	Active
Error	BC30451	'edita_pedido' is not declared. It may be inaccessible due to its protection level.	Centrex	S:\Users\Javi\Desktop\Centrex 2.0 - copia\Formularios\Agregar\add_pedido.vb	165	Active
Error	BC30451	'edita_pedido' is not declared. It may be inaccessible due to its protection level.	Centrex	S:\Users\Javi\Desktop\Centrex 2.0 - copia\Formularios\Agregar\add_pedido.vb	171	Active
Error	BC30451	'edita_pedido' is not declared. It may be inaccessible due to its protection level.	Centrex	S:\Users\Javi\Desktop\Centrex 2.0 - copia\Formularios\Agregar\add_pedido.vb	173	Active
Error	BC30451	'basedb' is not declared. It may be inaccessible due to its protection level.	Centrex	S:\Users\Javi\Desktop\Centrex 2.0 - copia\Formularios\Agregar\add_pedido.vb	189	Active
Error	BC30451	'edita_pedido' is not declared. It may be inaccessible due to its protection level.	Centrex	S:\Users\Javi\Desktop\Centrex 2.0 - copia\Formularios\Agregar\add_pedido.vb	192	Active
Error	BC30451	'edita_pedido' is not declared. It may be inaccessible due to its protection level.	Centrex	S:\Users\Javi\Desktop\Centrex 2.0 - copia\Formularios\Agregar\add_pedido.vb	193	Active
Error	BC30451	'edita_pedido' is not declared. It may be inaccessible due to its protection level.	Centrex	S:\Users\Javi\Desktop\Centrex 2.0 - copia\Formularios\Agregar\add_pedido.vb	194	Active
Error	BC30451	'edita_pedido' is not declared. It may be inaccessible due to its protection level.	Centrex	S:\Users\Javi\Desktop\Centrex 2.0 - copia\Formularios\Agregar\add_pedido.vb	195	Active
Error	BC30451	'edita_pedido' is not declared. It may be inaccessible due to its protection level.	Centrex	S:\Users\Javi\Desktop\Centrex 2.0 - copia\Formularios\Agregar\add_pedido.vb	197	Active
Error	BC30451	'edita_pedido' is not declared. It may be inaccessible due to its protection level.	Centrex	S:\Users\Javi\Desktop\Centrex 2.0 - copia\Formularios\Agregar\add_pedido.vb	198	Active
Error	BC30451	'edita_pedido' is not declared. It may be inaccessible due to its protection level.	Centrex	S:\Users\Javi\Desktop\Centrex 2.0 - copia\Formularios\Agregar\add_pedido.vb	199	Active
Error	BC30451	'edita_pedido' is not declared. It may be inaccessible due to its protection level.	Centrex	S:\Users\Javi\Desktop\Centrex 2.0 - copia\Formularios\Agregar\add_pedido.vb	200	Active
Error	BC30451	'edita_pedido' is not declared. It may be inaccessible due to its protection level.	Centrex	S:\Users\Javi\Desktop\Centrex 2.0 - copia\Formularios\Agregar\add_pedido.vb	203	Active
Error	BC30451	'edita_pedido' is not declared. It may be inaccessible due to its protection level.	Centrex	S:\Users\Javi\Desktop\Centrex 2.0 - copia\Formularios\Agregar\add_pedido.vb	206	Active
Error	BC30451	'edita_pedido' is not declared. It may be inaccessible due to its protection level.	Centrex	S:\Users\Javi\Desktop\Centrex 2.0 - copia\Formularios\Agregar\add_pedido.vb	210	Active
Error	BC30451	'edita_pedido' is not declared. It may be inaccessible due to its protection level.	Centrex	S:\Users\Javi\Desktop\Centrex 2.0 - copia\Formularios\Agregar\add_pedido.vb	219	Active
Error	BC30451	'edita_pedido' is not declared. It may be inaccessible due to its protection level.	Centrex	S:\Users\Javi\Desktop\Centrex 2.0 - copia\Formularios\Agregar\add_pedido.vb	220	Active
Error	BC30451	'edita_pedido' is not declared. It may be inaccessible due to its protection level.	Centrex	S:\Users\Javi\Desktop\Centrex 2.0 - copia\Formularios\Agregar\add_pedido.vb	254	Active
Error	BC30451	'borrado' is not declared. It may be inaccessible due to its protection level.	Centrex	S:\Users\Javi\Desktop\Centrex 2.0 - copia\Formularios\Agregar\add_pedido.vb	254	Active
Error	BC30451	'borrado' is not declared. It may be inaccessible due to its protection level.	Centrex	S:\Users\Javi\Desktop\Centrex 2.0 - copia\Formularios\Agregar\add_pedido.vb	277	Active
Error	BC30451	'edita_pedido' is not declared. It may be inaccessible due to its protection level.	Centrex	S:\Users\Javi\Desktop\Centrex 2.0 - copia\Formularios\Agregar\add_pedido.vb	281	Active
Error	BC30451	'edita_pedido' is not declared. It may be inaccessible due to its protection level.	Centrex	S:\Users\Javi\Desktop\Centrex 2.0 - copia\Formularios\Agregar\add_pedido.vb	285	Active
Error	BC30311	Value of type 'ItemEntity' cannot be converted to 'item'.	Centrex	S:\Users\Javi\Desktop\Centrex 2.0 - copia\Formularios\Agregar\add_pedido.vb	373	Active
Error	BC30311	Value of type 'item' cannot be converted to 'ItemEntity'.	Centrex	S:\Users\Javi\Desktop\Centrex 2.0 - copia\Formularios\Agregar\add_pedido.vb	388	Active
Error	BC30456	'id_item' is not a member of 'ItemEntity'.	Centrex	S:\Users\Javi\Desktop\Centrex 2.0 - copia\Formularios\Agregar\add_pedido.vb	389	Active
Error	BC30311	Value of type 'item' cannot be converted to 'ItemEntity'.	Centrex	S:\Users\Javi\Desktop\Centrex 2.0 - copia\Formularios\Agregar\add_pedido.vb	394	Active
Error	BC30311	Value of type 'item' cannot be converted to 'ItemEntity'.	Centrex	S:\Users\Javi\Desktop\Centrex 2.0 - copia\Formularios\Agregar\add_pedido.vb	396	Active
Error	BC30451	'edicion' is not declared. It may be inaccessible due to its protection level.	Centrex	S:\Users\Javi\Desktop\Centrex 2.0 - copia\Formularios\Agregar\add_pedido.vb	400	Active
Error	BC30451	'edita_pedido' is not declared. It may be inaccessible due to its protection level.	Centrex	S:\Users\Javi\Desktop\Centrex 2.0 - copia\Formularios\Agregar\add_pedido.vb	402	Active
Error	BC30311	Value of type 'pedido' cannot be converted to 'PedidoEntity'.	Centrex	S:\Users\Javi\Desktop\Centrex 2.0 - copia\Formularios\Agregar\add_pedido.vb	406	Active
Error	BC30451	'edita_pedido' is not declared. It may be inaccessible due to its protection level.	Centrex	S:\Users\Javi\Desktop\Centrex 2.0 - copia\Formularios\Agregar\add_pedido.vb	412	Active
Error	BC30311	Value of type 'pedido' cannot be converted to 'PedidoEntity'.	Centrex	S:\Users\Javi\Desktop\Centrex 2.0 - copia\Formularios\Agregar\add_pedido.vb	417	Active
Error	BC30311	Value of type 'PedidoEntity' cannot be converted to 'String'.	Centrex	S:\Users\Javi\Desktop\Centrex 2.0 - copia\Formularios\Agregar\add_pedido.vb	418	Active
Error	BC30451	'edicion' is not declared. It may be inaccessible due to its protection level.	Centrex	S:\Users\Javi\Desktop\Centrex 2.0 - copia\Formularios\Agregar\add_pedido.vb	434	Active
Error	BC30451	'edita_pedido' is not declared. It may be inaccessible due to its protection level.	Centrex	S:\Users\Javi\Desktop\Centrex 2.0 - copia\Formularios\Agregar\add_pedido.vb	435	Active
Error	BC30451	'edita_pedido' is not declared. It may be inaccessible due to its protection level.	Centrex	S:\Users\Javi\Desktop\Centrex 2.0 - copia\Formularios\Agregar\add_pedido.vb	438	Active
Error	BC30451	'facturar' is not declared. It may be inaccessible due to its protection level.	Centrex	S:\Users\Javi\Desktop\Centrex 2.0 - copia\Formularios\Agregar\add_pedido.vb	442	Active
Error	BC30451	'edita_pedido' is not declared. It may be inaccessible due to its protection level.	Centrex	S:\Users\Javi\Desktop\Centrex 2.0 - copia\Formularios\Agregar\add_pedido.vb	452	Active
Error	BC30451	'edita_pedido' is not declared. It may be inaccessible due to its protection level.	Centrex	S:\Users\Javi\Desktop\Centrex 2.0 - copia\Formularios\Agregar\add_pedido.vb	454	Active
Error	BC30451	'imprimirFactura' is not declared. It may be inaccessible due to its protection level.	Centrex	S:\Users\Javi\Desktop\Centrex 2.0 - copia\Formularios\Agregar\add_pedido.vb	482	Active
Error	BC30311	Value of type 'pedido' cannot be converted to 'Integer'.	Centrex	S:\Users\Javi\Desktop\Centrex 2.0 - copia\Formularios\Agregar\add_pedido.vb	492	Active
Error	BC30057	Too many arguments to 'Public Function CerrarPedido(idPedido As Integer) As Boolean'.	Centrex	S:\Users\Javi\Desktop\Centrex 2.0 - copia\Formularios\Agregar\add_pedido.vb	492	Active
Error	BC30451	'id_comprobante_default' is not declared. It may be inaccessible due to its protection level.	Centrex	S:\Users\Javi\Desktop\Centrex 2.0 - copia\Formularios\Agregar\add_pedido.vb	497	Active
Error	BC30451	'id_cliente_pedido_default' is not declared. It may be inaccessible due to its protection level.	Centrex	S:\Users\Javi\Desktop\Centrex 2.0 - copia\Formularios\Agregar\add_pedido.vb	498	Active
Error	BC30451	'tabla' is not declared. It may be inaccessible due to its protection level.	Centrex	S:\Users\Javi\Desktop\Centrex 2.0 - copia\Formularios\Agregar\add_pedido.vb	529	Active
Error	BC30451	'tabla' is not declared. It may be inaccessible due to its protection level.	Centrex	S:\Users\Javi\Desktop\Centrex 2.0 - copia\Formularios\Agregar\add_pedido.vb	530	Active
Error	BC30451	'tabla' is not declared. It may be inaccessible due to its protection level.	Centrex	S:\Users\Javi\Desktop\Centrex 2.0 - copia\Formularios\Agregar\add_pedido.vb	533	Active
Error	BC30451	'id' is not declared. It may be inaccessible due to its protection level.	Centrex	S:\Users\Javi\Desktop\Centrex 2.0 - copia\Formularios\Agregar\add_pedido.vb	536	Active
Error	BC30451	'id' is not declared. It may be inaccessible due to its protection level.	Centrex	S:\Users\Javi\Desktop\Centrex 2.0 - copia\Formularios\Agregar\add_pedido.vb	536	Active
Error	BC30451	'id_cliente_pedido_default' is not declared. It may be inaccessible due to its protection level.	Centrex	S:\Users\Javi\Desktop\Centrex 2.0 - copia\Formularios\Agregar\add_pedido.vb	536	Active
Error	BC30451	'id' is not declared. It may be inaccessible due to its protection level.	Centrex	S:\Users\Javi\Desktop\Centrex 2.0 - copia\Formularios\Agregar\add_pedido.vb	537	Active
Error	BC30451	'edita_item' is not declared. It may be inaccessible due to its protection level.	Centrex	S:\Users\Javi\Desktop\Centrex 2.0 - copia\Formularios\Agregar\add_pedido.vb	548	Active
Error	BC30451	'edita_item' is not declared. It may be inaccessible due to its protection level.	Centrex	S:\Users\Javi\Desktop\Centrex 2.0 - copia\Formularios\Agregar\add_pedido.vb	551	Active
Error	BC30451	'edita_item' is not declared. It may be inaccessible due to its protection level.	Centrex	S:\Users\Javi\Desktop\Centrex 2.0 - copia\Formularios\Agregar\add_pedido.vb	552	Active
Error	BC30451	'edita_item' is not declared. It may be inaccessible due to its protection level.	Centrex	S:\Users\Javi\Desktop\Centrex 2.0 - copia\Formularios\Agregar\add_pedido.vb	553	Active
Error	BC30451	'edita_item' is not declared. It may be inaccessible due to its protection level.	Centrex	S:\Users\Javi\Desktop\Centrex 2.0 - copia\Formularios\Agregar\add_pedido.vb	554	Active
Error	BC30451	'edita_item' is not declared. It may be inaccessible due to its protection level.	Centrex	S:\Users\Javi\Desktop\Centrex 2.0 - copia\Formularios\Agregar\add_pedido.vb	555	Active
Error	BC30451	'edita_item' is not declared. It may be inaccessible due to its protection level.	Centrex	S:\Users\Javi\Desktop\Centrex 2.0 - copia\Formularios\Agregar\add_pedido.vb	557	Active
Error	BC30451	'edita_item' is not declared. It may be inaccessible due to its protection level.	Centrex	S:\Users\Javi\Desktop\Centrex 2.0 - copia\Formularios\Agregar\add_pedido.vb	557	Active
Error	BC30451	'edita_item' is not declared. It may be inaccessible due to its protection level.	Centrex	S:\Users\Javi\Desktop\Centrex 2.0 - copia\Formularios\Agregar\add_pedido.vb	561	Active
Error	BC30451	'edita_item' is not declared. It may be inaccessible due to its protection level.	Centrex	S:\Users\Javi\Desktop\Centrex 2.0 - copia\Formularios\Agregar\add_pedido.vb	563	Active
Error	BC30451	'edita_item' is not declared. It may be inaccessible due to its protection level.	Centrex	S:\Users\Javi\Desktop\Centrex 2.0 - copia\Formularios\Agregar\add_pedido.vb	564	Active
Error	BC30451	'edita_item' is not declared. It may be inaccessible due to its protection level.	Centrex	S:\Users\Javi\Desktop\Centrex 2.0 - copia\Formularios\Agregar\add_pedido.vb	572	Active
Error	BC30311	Value of type 'comprobante' cannot be converted to 'ComprobanteEntity'.	Centrex	S:\Users\Javi\Desktop\Centrex 2.0 - copia\Formularios\Agregar\add_pedido.vb	574	Active
Error	BC30311	Value of type 'comprobante' cannot be converted to 'ComprobanteEntity'.	Centrex	S:\Users\Javi\Desktop\Centrex 2.0 - copia\Formularios\Agregar\add_pedido.vb	600	Active
Error	BC30311	Value of type 'ItemEntity' cannot be converted to 'item'.	Centrex	S:\Users\Javi\Desktop\Centrex 2.0 - copia\Formularios\Agregar\add_pedido.vb	612	Active
Error	BC30451	'edita_pedido' is not declared. It may be inaccessible due to its protection level.	Centrex	S:\Users\Javi\Desktop\Centrex 2.0 - copia\Formularios\Agregar\add_pedido.vb	614	Active
Error	BC30451	'recargaPrecios' is not declared. It may be inaccessible due to its protection level.	Centrex	S:\Users\Javi\Desktop\Centrex 2.0 - copia\Formularios\Agregar\add_pedido.vb	615	Active
